Location,Property Type,Bedrooms,Bathrooms,Size,Price (KES),Listing Date,Amenities,Size_Missing,Size_Numeric,Bedrooms_Numeric,Neighborhood,Property_Type_Encoded,Listing_Date,Listing_Day,Listing_Month,Listing_DayOfWeek,Amenities_Clean,Total_Amenities,Has_Parking,Has_Swimming_Pool,Has_Gym,Has_Garden,Has_CCTV,Has_Backup_Generator,Has_Fibre_Internet,Has_Gated_Community,Price_Per_SqM,Bed_Bath_Ratio,Total_Rooms,Size_Per_Bedroom,Luxury_Score,Size_Category,Price_Category,Bedroom_Category,Neighborhood_Popularity,Is_Weekend_Listing
Nairobi - Nyari,House,5 bedrooms,4.0,2.023 m²,400000,14 February 2026,"En Suite, Fibre Internet, Backup Generator, Alarm, Aircon, Service Charge Included, Walk In Closet, Garden, Borehole, Electric Fence, CCTV, BBQ, Balcony, Staff Quarters, Parking, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, School, Scenic View, Shopping Centre",0,2.023,5,Nyari,1,2026-02-14,14,2,5,"En Suite, Fibre Internet, Backup Generator, Alarm, Aircon, Service Charge Included, Walk In Closet, Garden, Borehole, Electric Fence, CCTV, BBQ, Balcony, Staff Quarters, Parking, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, School, Scenic View, Shopping Centre",24,1,0,0,1,1,1,1,1,197726.1492832427,1.25,9.0,0.4046,4.0,Small,Mid-Range,Large,20,1
Nairobi - Westlands Area,House,4 bedrooms,5.0,135 m²,500000,14 February 2026,"Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Service Charge Included, Walk In Closet, Garden, Borehole, Electric Fence, CCTV, BBQ, Balcony, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Scenic View, Hospital, Golf Course, Bus Stop, School, Shopping Centre",0,135.0,4,Westlands Area,1,2026-02-14,14,2,5,"Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Service Charge Included, Walk In Closet, Garden, Borehole, Electric Fence, CCTV, BBQ, Balcony, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Scenic View, Hospital, Golf Course, Bus Stop, School, Shopping Centre",24,1,0,0,1,1,1,1,1,3703.703703703704,0.8,9.0,33.75,4.0,Small,Premium,Medium,11,1
Nairobi - Runda,House,4 bedrooms,5.0,,390000,14 February 2026,"Backup Generator, En Suite, Walk In Closet, Balcony, Kids Play Area, Parking, BBQ, CCTV, Staff Quarters, Electric Fence, Garden, Wheelchair Access, Bus Stop, Shopping Centre, Golf Course, Hospital, School",1,300.0,4,Runda,1,2026-02-14,14,2,5,"Backup Generator, En Suite, Walk In Closet, Balcony, Kids Play Area, Parking, BBQ, CCTV, Staff Quarters, Electric Fence, Garden, Wheelchair Access, Bus Stop, Shopping Centre, Golf Course, Hospital, School",17,1,0,0,1,1,1,0,0,1300.0,0.8,9.0,75.0,2.5,Medium,Mid-Range,Medium,85,1
Nairobi - Lavington,House,5 bedrooms,6.0,,450000,14 February 2026,"Aircon, Alarm, Backup Generator, En Suite, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Scenic View, Hospital, School, Shopping Centre",1,320.0,5,Lavington,1,2026-02-14,14,2,5,"Aircon, Alarm, Backup Generator, En Suite, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Scenic View, Hospital, School, Shopping Centre",21,1,0,0,1,1,1,0,1,1406.25,0.8333333333333334,11.0,64.0,3.5,Large,Premium,Large,102,1
Nairobi - Lavington,House,5 bedrooms,6.0,,450000,14 February 2026,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",1,320.0,5,Lavington,1,2026-02-14,14,2,5,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",24,1,0,0,1,1,1,1,1,1406.25,0.8333333333333334,11.0,64.0,4.0,Large,Premium,Large,102,1
Nairobi - Ridgeways,House,4 bedrooms,4.0,5.000 m²,325000,14 February 2026,"En Suite, Walk In Closet, Balcony, Electric Fence, Garden, Parking, BBQ, Kids Play Area, Golf Course, Hospital, School, Shopping Centre",0,5.0,4,Ridgeways,1,2026-02-14,14,2,5,"En Suite, Walk In Closet, Balcony, Electric Fence, Garden, Parking, BBQ, Kids Play Area, Golf Course, Hospital, School, Shopping Centre",12,1,0,0,1,0,0,0,0,65000.0,1.0,8.0,1.25,0.0,Small,Mid-Range,Medium,6,1
Nairobi - Runda,House,4 bedrooms,5.0,420 m²,380000,14 February 2026,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, Electric Fence, Garden, Parking, Staff Quarters, Gated Community, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",0,420.0,4,Runda,1,2026-02-14,14,2,5,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, Electric Fence, Garden, Parking, Staff Quarters, Gated Community, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",19,1,0,0,1,0,1,1,1,904.7619047619048,0.8,9.0,105.0,3.0,Very Large,Mid-Range,Medium,85,1
Nairobi - Runda,House,4 bedrooms,4.0,300 m²,350000,14 February 2026,"Alarm, Backup Generator, En Suite, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area",0,300.0,4,Runda,1,2026-02-14,14,2,5,"Alarm, Backup Generator, En Suite, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area",16,1,0,0,1,1,1,0,1,1166.6666666666667,1.0,8.0,75.0,3.5,Medium,Mid-Range,Medium,85,1
Nairobi - Karen,House,4 bedrooms,4.0,,300000,14 February 2026,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Balcony, Garden, Parking, Staff Quarters, Gated Community, Bus Stop, Hospital, School, Scenic View, Shopping Centre",1,300.0,4,Karen,1,2026-02-14,14,2,5,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Balcony, Garden, Parking, Staff Quarters, Gated Community, Bus Stop, Hospital, School, Scenic View, Shopping Centre",15,1,0,0,1,0,1,1,1,1000.0,1.0,8.0,75.0,3.0,Medium,Mid-Range,Medium,45,1
Nairobi - Kyuna,House,4 bedrooms,4.0,300 m²,250000,14 February 2026,"Alarm, En Suite, Service Charge Included, Walk In Closet, Balcony, Electric Fence, Borehole, Garden, Parking, Gated Community, Kids Play Area",0,300.0,4,Kyuna,1,2026-02-14,14,2,5,"Alarm, En Suite, Service Charge Included, Walk In Closet, Balcony, Electric Fence, Borehole, Garden, Parking, Gated Community, Kids Play Area",11,1,0,0,1,0,0,0,1,833.3333333333334,1.0,8.0,75.0,1.0,Medium,Budget,Medium,10,1
Nairobi - Kiambu Road,House,4 bedrooms,4.0,449 m²,250000,13 February 2026,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",0,449.0,4,Kiambu Road,1,2026-02-13,13,2,4,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",22,1,0,0,1,1,1,1,0,556.7928730512249,1.0,8.0,112.25,3.0,Very Large,Budget,Medium,19,0
Nairobi - Westlands Area,House,5 bedrooms,3.0,234 m²,200000,14 February 2026,"Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, BBQ, CCTV, Garden, Parking, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",0,234.0,5,Westlands Area,1,2026-02-14,14,2,5,"Alarm, Backup Generator, En Suite, Fibre Internet, Walk In Closet, BBQ, CCTV, Garden, Parking, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",17,1,0,0,1,1,1,1,1,854.7008547008547,1.6666666666666667,8.0,46.8,4.0,Medium,Budget,Large,11,1
Nairobi - Nyari,House,5 bedrooms,6.0,2.023 m²,400000,14 February 2026,"Walk In Closet, Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Gated Community, Staff Quarters, Parking, Garden, Borehole, Electric Fence, BBQ, CCTV, Balcony, Kids Play Area, Shopping Centre, School, Hospital, Bus Stop",0,2.023,5,Nyari,1,2026-02-14,14,2,5,"Walk In Closet, Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Gated Community, Staff Quarters, Parking, Garden, Borehole, Electric Fence, BBQ, CCTV, Balcony, Kids Play Area, Shopping Centre, School, Hospital, Bus Stop",20,1,0,0,1,1,1,1,1,197726.1492832427,0.8333333333333334,11.0,0.4046,4.0,Small,Mid-Range,Large,20,1
Nairobi - Karen,House,3 bedrooms,2.0,,270000,14 February 2026,"Backup Generator, En Suite, Service Charge Included, Fibre Internet, Balcony, Garden, Parking, Gated Community",1,239.0,3,Karen,1,2026-02-14,14,2,5,"Backup Generator, En Suite, Service Charge Included, Fibre Internet, Balcony, Garden, Parking, Gated Community",8,1,0,0,1,0,1,1,1,1129.7071129707113,1.5,5.0,79.66666666666667,3.0,Medium,Mid-Range,Medium,45,1
Nairobi - Nyari,House,2 bedrooms,2.0,380 m²,275000,14 February 2026,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Balcony, Electric Fence, Borehole, Garden, Gated Community, Parking, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",0,380.0,2,Nyari,1,2026-02-14,14,2,5,"Backup Generator, En Suite, Fibre Internet, Service Charge Included, Balcony, Electric Fence, Borehole, Garden, Gated Community, Parking, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",16,1,0,0,1,0,1,1,1,723.6842105263158,1.0,4.0,190.0,3.0,Large,Mid-Range,Small,20,1
Nairobi - Karen,House,4 bedrooms,3.0,,220000,14 February 2026,"En Suite, Fibre Internet, Borehole, Garden, Parking, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, School, Shopping Centre",1,300.0,4,Karen,1,2026-02-14,14,2,5,"En Suite, Fibre Internet, Borehole, Garden, Parking, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, School, Shopping Centre",12,1,0,0,1,0,0,1,1,733.3333333333334,1.3333333333333333,7.0,75.0,1.5,Medium,Budget,Medium,45,1
Nairobi - Kitisuru,House,5 bedrooms,5.0,288 m²,410000,14 February 2026,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Swimming Pool, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",0,288.0,5,Kitisuru,1,2026-02-14,14,2,5,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Swimming Pool, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",23,1,1,0,1,1,1,1,1,1423.611111111111,1.0,10.0,57.6,7.0,Medium,Premium,Large,27,1
Nairobi - Muthaiga,House,2 bedrooms,2.0,,450844,14 February 2026,"En Suite, Backup Generator, Fibre Internet, Parking, Electric Fence, Garden, Bus Stop, Hospital, School, Shopping Centre",1,177.5,2,Muthaiga,1,2026-02-14,14,2,5,"En Suite, Backup Generator, Fibre Internet, Parking, Electric Fence, Garden, Bus Stop, Hospital, School, Shopping Centre",10,1,0,0,1,0,1,1,0,2539.9661971830988,1.0,4.0,88.75,2.0,Small,Premium,Small,10,1
Nairobi - Lavington,House,5 bedrooms,5.0,"0,13 m²",450000,14 February 2026,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",0,13.0,5,Lavington,1,2026-02-14,14,2,5,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, CCTV, Electric Fence, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Shopping Centre",22,1,0,0,1,1,1,1,1,34615.38461538462,1.0,10.0,2.6,4.0,Small,Premium,Large,102,1
Nairobi - Kilimani,House,3 bedrooms,3.0,,140000,14 February 2026,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Furnished, Serviced, Service Charge Included, Walk In Closet, Balcony, CCTV, BBQ, Electric Fence, Borehole, Garden, Parking, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Sea View, Shopping Centre",1,239.0,3,Kilimani,1,2026-02-14,14,2,5,"Aircon, Alarm, Backup Generator, En Suite, Fibre Internet, Furnished, Serviced, Service Charge Included, Walk In Closet, Balcony, CCTV, BBQ, Electric Fence, Borehole, Garden, Parking, Swimming Pool, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Golf Course, Hospital, Scenic View, School, Sea View, Shopping Centre",27,1,1,0,1,1,1,1,1,585.7740585774059,1.0,6.0,79.66666666666667,7.0,Medium,Budget,Medium,4,1
Nairobi - Karen,House,5 bedrooms,6.0,,360000,14 February 2026,"Service Charge Included, Walk In Closet, En Suite, Fibre Internet, Balcony, Kids Play Area, Parking, BBQ, Staff Quarters, Electric Fence, Wheelchair Access, Borehole, Garden, Gated Community, Bus Stop, Shopping Centre, Golf Course, Hospital, School, Scenic View",1,320.0,5,Karen,1,2026-02-14,14,2,5,"Service Charge Included, Walk In Closet, En Suite, Fibre Internet, Balcony, Kids Play Area, Parking, BBQ, Staff Quarters, Electric Fence, Wheelchair Access, Borehole, Garden, Gated Community, Bus Stop, Shopping Centre, Golf Course, Hospital, School, Scenic View",20,1,0,0,1,0,0,1,1,1125.0,0.8333333333333334,11.0,64.0,1.5,Large,Mid-Range,Large,45,1
Nairobi - Kyuna,House,4 bedrooms,3.0,,400000,13 February 2026,"Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Service Charge Included, Walk In Closet, Borehole, Electric Fence, CCTV, BBQ, Balcony, Staff Quarters, Parking, Garden, Wheelchair Access, Gated Community, Kids Play Area, School, Scenic View, Hospital, Golf Course, Bus Stop, Shopping Centre",1,300.0,4,Kyuna,1,2026-02-13,13,2,4,"Fibre Internet, En Suite, Backup Generator, Alarm, Aircon, Service Charge Included, Walk In Closet, Borehole, Electric Fence, CCTV, BBQ, Balcony, Staff Quarters, Parking, Garden, Wheelchair Access, Gated Community, Kids Play Area, School, Scenic View, Hospital, Golf Course, Bus Stop, Shopping Centre",24,1,0,0,1,1,1,1,1,1333.3333333333333,1.3333333333333333,7.0,75.0,4.0,Medium,Mid-Range,Medium,10,0
Nairobi - Karen,House,3 bedrooms,2.0,,150000,13 February 2026,"En Suite, Fibre Internet, Balcony, BBQ, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",1,239.0,3,Karen,1,2026-02-13,13,2,4,"En Suite, Fibre Internet, Balcony, BBQ, Borehole, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",16,1,0,0,1,0,0,1,1,627.6150627615062,1.5,5.0,79.66666666666667,1.5,Medium,Budget,Medium,45,0
Nairobi - Kyuna,House,5 bedrooms,4.0,,400000,13 February 2026,,1,320.0,5,Kyuna,1,2026-02-13,13,2,4,,0,0,0,0,0,0,0,0,0,1250.0,1.25,9.0,64.0,0.0,Large,Mid-Range,Large,10,0
Nairobi - Lavington,House,5 bedrooms,7.0,500 m²,590000,13 February 2026,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Scenic View, School, Shopping Centre",0,500.0,5,Lavington,1,2026-02-13,13,2,4,"Alarm, Backup Generator, En Suite, Fibre Internet, Service Charge Included, Walk In Closet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Staff Quarters, Wheelchair Access, Gated Community, Kids Play Area, Bus Stop, Scenic View, School, Shopping Centre",20,1,0,0,1,1,1,1,1,1180.0,0.7142857142857143,12.0,100.0,4.0,Very Large,Premium,Large,102,0
Nairobi - Lavington,House,5 bedrooms,6.0,,395000,04 February 2026,"Aircon, Service Charge Included, Walk In Closet, Fibre Internet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Gated Community, Wheelchair Access, Bus Stop, Hospital, Scenic View, School, Shopping Centre",1,320.0,5,Lavington,1,2026-02-04,4,2,2,"Aircon, Service Charge Included, Walk In Closet, Fibre Internet, Balcony, BBQ, CCTV, Electric Fence, Garden, Parking, Gated Community, Wheelchair Access, Bus Stop, Hospital, Scenic View, School, Shopping Centre",17,1,0,0,1,1,0,1,1,1234.375,0.8333333333333334,11.0,64.0,2.5,Large,Mid-Range,Large,102,0
Nairobi - Loresho,House,5 bedrooms,5.0,296 m²,430000,13 February 2026,"Backup Generator, En Suite, Serviced, Walk In Closet, Balcony, BBQ, Garden, Parking, Staff Quarters, Kids Play Area, Bus Stop, Hospital, School, Shopping Centre",0,296.0,5,Loresho,1,2026-02-13,13,2,4,"Backup Generator, En Suite, Serviced, Walk In Closet, Balcony, BBQ, Garden, Parking, Staff Quarters, Kids Play Area, Bus Stop, Hospital, School, Shopping Centre",14,1,0,0,1,0,1,0,0,1452.7027027027027,1.0,10.0,59.2,1.5,Medium,Premium,Large,9,0
Nairobi - Loresho,House,3 bedrooms,3.0,296 m²,412800,13 February 2026,"En Suite, Parking, Garden, Staff Quarters, Shopping Centre, School, Hospital, Bus Stop",0,296.0,3,Loresho,1,2026-02-13,13,2,4,"En Suite, Parking, Garden, Staff Quarters, Shopping Centre, School, Hospital, Bus Stop",8,1,0,0,1,0,0,0,0,1394.5945945945946,1.0,6.0,98.66666666666667,0.0,Medium,Premium,Medium,9,0
Nairobi - Lavington,House,4 bedrooms,5.0,526 m²,350000,13 February 2026,"Aircon, Alarm, Service Charge Included, Walk In Closet, Backup Generator, En Suite, Fibre Internet, Gated Community, Garden, Wheelchair Access, Borehole, Electric Fence, Staff Quarters, CCTV, Parking, BBQ, Balcony, Kids Play Area, Bus Stop, Shopping Centre, Hospital, Scenic View, School",0,526.0,4,Lavington,1,2026-02-13,13,2,4,"Aircon, Alarm, Service Charge Included, Walk In Closet, Backup Generator, En Suite, Fibre Internet, Gated Community, Garden, Wheelchair Access, Borehole, Electric Fence, Staff Quarters, CCTV, Parking, BBQ, Balcony, Kids Play Area, Bus Stop, Shopping Centre, Hospital, Scenic View, School",23,1,0,0,1,1,1,1,1,665.3992395437263,0.8,9.0,131.5,4.0,Very Large,Mid-Range,Medium,102,0
Nairobi - Runda,House,3 bedrooms,4.0,,120000,24 December 2025,"Furnished, Serviced, Balcony, Parking, CCTV, Gated Community, Electric Fence, Bus Stop, Shopping Centre, Hospital, School",1,239.0,3,Runda,1,2025-12-24,24,12,2,"Furnished, Serviced, Balcony, Parking, CCTV, Gated Community, Electric Fence, Bus Stop, Shopping Centre, Hospital, School",11,1,0,0,0,1,0,0,1,502.092050209205,0.75,7.0,79.66666666666667,2.0,Medium,Budget,Medium,85,0
Nairobi - Lavington,House,4 bedrooms,4.0,"0,13 m²",280000,13 February 2026,"Backup Generator, En Suite, Fibre Internet, Walk In Closet, Service Charge Included, Serviced, Alarm, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Staff Quarters, Parking, Kids Play Area, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",0,13.0,4,Lavington,1,2026-02-13,13,2,4,"Backup Generator, En Suite, Fibre Internet, Walk In Closet, Service Charge Included, Serviced, Alarm, Balcony, BBQ, CCTV, Electric Fence, Borehole, Garden, Gated Community, Wheelchair Access, Staff Quarters, Parking, Kids Play Area, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",24,1,0,0,1,1,1,1,1,21538.46153846154,1.0,8.0,3.25,4.0,Small,Mid-Range,Medium,102,0
Nairobi - Kileleshwa,House,5 bedrooms,6.0,,300000,29 January 2026,"Backup Generator, En Suite, Service Charge Included, Balcony, Electric Fence, Garden, Parking, Staff Quarters, Gated Community, School, Hospital, Shopping Centre",1,320.0,5,Kileleshwa,1,2026-01-29,29,1,3,"Backup Generator, En Suite, Service Charge Included, Balcony, Electric Fence, Garden, Parking, Staff Quarters, Gated Community, School, Hospital, Shopping Centre",12,1,0,0,1,0,1,0,1,937.5,0.8333333333333334,11.0,64.0,2.5,Large,Mid-Range,Large,14,0
Nairobi - Runda,House,2 bedrooms,3.0,2.300 m²,200000,15 December 2025,"Aircon, Alarm, Service Charge Included, Backup Generator, Walk In Closet, En Suite, Fibre Internet, Furnished, Balcony, BBQ, Parking, Kids Play Area, CCTV, Electric Fence, Wheelchair Access, Garden, Gated Community, Borehole, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",0,2.3,2,Runda,1,2025-12-15,15,12,0,"Aircon, Alarm, Service Charge Included, Backup Generator, Walk In Closet, En Suite, Fibre Internet, Furnished, Balcony, BBQ, Parking, Kids Play Area, CCTV, Electric Fence, Wheelchair Access, Garden, Gated Community, Borehole, Bus Stop, Shopping Centre, Golf Course, Hospital, Scenic View, School",24,1,0,0,1,1,1,1,1,86956.52173913045,0.6666666666666666,5.0,1.15,4.0,Small,Budget,Small,85,0
